kernel,Outer,Inner,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,runtime1,runtime
1240,300,6340,1902000,2,9926,2483,1,0,0,3721,1240,2481,1240,0,1,1242,804267,0.804267
1240,300,6640,1992000,2,9926,2483,1,0,0,3721,1240,2481,1240,0,1,1242,705078,0.705078
1240,300,6940,2082000,2,9926,2483,1,0,0,3721,1240,2481,1240,0,1,1242,896043,0.896043
1640,300,40,12000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,3967,0.003967
1640,300,340,102000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,33058,0.033058
1640,300,640,192000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,93082,0.093082
1640,300,940,282000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,87902,0.087902
1640,300,1240,372000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,110482,0.110482
1640,300,1540,462000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,143752,0.143752
1640,300,1840,552000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,165906,0.165906
1640,300,2140,642000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,201304,0.201304
1640,300,2440,732000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,228257,0.228257
1640,300,2740,822000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,335472,0.335472
1640,300,3040,912000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,515734,0.515734
1640,300,3340,1002000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,512096,0.512096
1640,300,3640,1092000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,418237,0.418237
1640,300,3940,1182000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,665166,0.665166
1640,300,4240,1272000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,677804,0.677804
1640,300,4540,1362000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,774725,0.774725
1640,300,4840,1452000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,672105,0.672105
1640,300,5140,1542000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,874948,0.874948
1640,300,5440,1632000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,1012599,1.012599
1640,300,5740,1722000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,961454,0.961454
1640,300,6040,1812000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,848790,0.84879
1640,300,6340,1902000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,1086556,1.086556
1640,300,6640,1992000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,946845,0.946845
1640,300,6940,2082000,2,13126,3283,1,0,0,4921,1640,3281,1640,0,1,1642,1200020,1.20002
2040,300,40,12000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,7293,0.007293
2040,300,340,102000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,45631,0.045631
2040,300,640,192000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,116676,0.116676
2040,300,940,282000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,109663,0.109663
2040,300,1240,372000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,137281,0.137281
2040,300,1540,462000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,178780,0.17878
2040,300,1840,552000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,307232,0.307232
2040,300,2140,642000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,321020,0.32102
2040,300,2440,732000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,370864,0.370864
2040,300,2740,822000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,526509,0.526509
2040,300,3040,912000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,680080,0.68008
2040,300,3340,1002000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,680038,0.680038
2040,300,3640,1092000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,576072,0.576072
2040,300,3940,1182000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,860894,0.860894
2040,300,4240,1272000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,875493,0.875493
2040,300,4540,1362000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1031319,1.031319
2040,300,4840,1452000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,847272,0.847272
2040,300,5140,1542000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1099000,1.099
2040,300,5440,1632000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1267342,1.267342
2040,300,5740,1722000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1205840,1.20584
2040,300,6040,1812000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1053268,1.053268
2040,300,6340,1902000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1347369,1.347369
2040,300,6640,1992000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1498354,1.498354
2040,300,6940,2082000,2,16326,4083,1,0,0,6121,2040,4081,2040,0,1,2042,1476122,1.476122
2440,300,40,12000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,8764,0.008764
2440,300,340,102000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,65394,0.065394
2440,300,640,192000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,138366,0.138366
2440,300,940,282000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,131031,0.131031
2440,300,1240,372000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,164440,0.16444
2440,300,1540,462000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,218484,0.218484
2440,300,1840,552000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,414228,0.414228
2440,300,2140,642000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,468257,0.468257
2440,300,2440,732000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,483862,0.483862
2440,300,2740,822000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,668272,0.668272
2440,300,3040,912000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,824150,0.82415
2440,300,3340,1002000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,828536,0.828536
2440,300,3640,1092000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,823708,0.823708
2440,300,3940,1182000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1131949,1.131949
2440,300,4240,1272000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1097905,1.097905
2440,300,4540,1362000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1380081,1.380081
2440,300,4840,1452000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1020072,1.020072
2440,300,5140,1542000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1312962,1.312962
2440,300,5440,1632000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1509546,1.509546
2440,300,5740,1722000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1473052,1.473052
2440,300,6040,1812000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1252803,1.252803
2440,300,6340,1902000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1615497,1.615497
2440,300,6640,1992000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1862010,1.86201
2440,300,6940,2082000,2,19526,4883,1,0,0,7321,2440,4881,2440,0,1,2442,1773877,1.773877
2840,300,40,12000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,10208,0.010208
2840,300,340,102000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,80652,0.080652
2840,300,640,192000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,161002,0.161002
2840,300,940,282000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,152727,0.152727
2840,300,1240,372000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,191412,0.191412
2840,300,1540,462000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,316030,0.31603
2840,300,1840,552000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,535668,0.535668
2840,300,2140,642000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,593290,0.59329
2840,300,2440,732000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,576085,0.576085
2840,300,2740,822000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,777380,0.77738
2840,300,3040,912000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,969095,0.969095
2840,300,3340,1002000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,975178,0.975178
2840,300,3640,1092000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,998106,0.998106
2840,300,3940,1182000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1405368,1.405368
2840,300,4240,1272000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1309141,1.309141
2840,300,4540,1362000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1634705,1.634705
2840,300,4840,1452000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1189107,1.189107
2840,300,5140,1542000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1521763,1.521763
2840,300,5440,1632000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1754379,1.754379
2840,300,5740,1722000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1664569,1.664569
2840,300,6040,1812000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1449788,1.449788
2840,300,6340,1902000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,1869443,1.869443
2840,300,6640,1992000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,2165687,2.165687
2840,300,6940,2082000,2,22726,5683,1,0,0,8521,2840,5681,2840,0,1,2842,2077130,2.07713
3240,300,40,12000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,11643,0.011643
3240,300,340,102000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,93004,0.093004
3240,300,640,192000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,183623,0.183623
3240,300,940,282000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,188926,0.188926
3240,300,1240,372000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,243694,0.243694
3240,300,1540,462000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,438155,0.438155
3240,300,1840,552000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,647148,0.647148
3240,300,2140,642000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,712732,0.712732
3240,300,2440,732000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,665923,0.665923
3240,300,2740,822000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,902800,0.9028
3240,300,3040,912000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1110407,1.110407
3240,300,3340,1002000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1125837,1.125837
3240,300,3640,1092000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1147319,1.147319
3240,300,3940,1182000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1624709,1.624709
3240,300,4240,1272000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1506346,1.506346
3240,300,4540,1362000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1865861,1.865861
3240,300,4840,1452000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1454598,1.454598
3240,300,5140,1542000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1797531,1.797531
3240,300,5440,1632000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1995260,1.99526
3240,300,5740,1722000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1916049,1.916049
3240,300,6040,1812000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,1667417,1.667417
3240,300,6340,1902000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,2180606,2.180606
3240,300,6640,1992000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,2499153,2.499153
3240,300,6940,2082000,2,25926,6483,1,0,0,9721,3240,6481,3240,0,1,3242,2397513,2.397513
3640,300,40,12000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,13082,0.013082
3640,300,340,102000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,107151,0.107151
3640,300,640,192000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,206888,0.206888
3640,300,940,282000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,254637,0.254637
3640,300,1240,372000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,325978,0.325978
3640,300,1540,462000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,561266,0.561266
3640,300,1840,552000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,745653,0.745653
3640,300,2140,642000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,854393,0.854393
3640,300,2440,732000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,789833,0.789833
3640,300,2740,822000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1143457,1.143457
3640,300,3040,912000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1362836,1.362836
3640,300,3340,1002000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1352801,1.352801
3640,300,3640,1092000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1294363,1.294363
3640,300,3940,1182000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1844672,1.844672
3640,300,4240,1272000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1697482,1.697482
3640,300,4540,1362000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2102412,2.102412
3640,300,4840,1452000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1615573,1.615573
3640,300,5140,1542000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2207897,2.207897
3640,300,5440,1632000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2282465,2.282465
3640,300,5740,1722000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2445920,2.44592
3640,300,6040,1812000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,1986866,1.986866
3640,300,6340,1902000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2708357,2.708357
3640,300,6640,1992000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2823786,2.823786
3640,300,6940,2082000,2,29126,7283,1,0,0,10921,3640,7281,3640,0,1,3642,2985307,2.985307
4040,300,40,12000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,14503,0.014503
4040,300,340,102000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,123513,0.123513
4040,300,640,192000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,228918,0.228918
4040,300,940,282000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,324587,0.324587
4040,300,1240,372000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,503509,0.503509
4040,300,1540,462000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,762696,0.762696
4040,300,1840,552000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,833393,0.833393
4040,300,2140,642000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1089982,1.089982
4040,300,2440,732000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1095696,1.095696
4040,300,2740,822000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1385908,1.385908
4040,300,3040,912000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1388392,1.388392
4040,300,3340,1002000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1699217,1.699217
4040,300,3640,1092000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1467375,1.467375
4040,300,3940,1182000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2067647,2.067647
4040,300,4240,1272000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,1915156,1.915156
4040,300,4540,1362000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2361870,2.36187
4040,300,4840,1452000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2205919,2.205919
4040,300,5140,1542000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2666344,2.666344
4040,300,5440,1632000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2506305,2.506305
4040,300,5740,1722000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2965082,2.965082
4040,300,6040,1812000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,2737627,2.737627
4040,300,6340,1902000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,3317204,3.317204
4040,300,6640,1992000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,3138050,3.13805
4040,300,6940,2082000,2,32326,8083,1,0,0,12121,4040,8081,4040,0,1,4042,3634606,3.634606
4440,300,40,12000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,15947,0.015947
4440,300,340,102000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,136608,0.136608
4440,300,640,192000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,252329,0.252329
4440,300,940,282000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,380606,0.380606
4440,300,1240,372000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,582927,0.582927
4440,300,1540,462000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,853911,0.853911
4440,300,1840,552000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,921345,0.921345
4440,300,2140,642000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1240576,1.240576
4440,300,2440,732000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1239245,1.239245
4440,300,2740,822000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1543564,1.543564
4440,300,3040,912000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1522944,1.522944
4440,300,3340,1002000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1895820,1.89582
4440,300,3640,1092000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,1619292,1.619292
4440,300,3940,1182000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2271839,2.271839
4440,300,4240,1272000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2161508,2.161508
4440,300,4540,1362000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2613652,2.613652
4440,300,4840,1452000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2477718,2.477718
4440,300,5140,1542000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2989785,2.989785
4440,300,5440,1632000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,2758012,2.758012
4440,300,5740,1722000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,3309061,3.309061
4440,300,6040,1812000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,3142108,3.142108
4440,300,6340,1902000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,3680487,3.680487
4440,300,6640,1992000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,3418292,3.418292
4440,300,6940,2082000,2,35526,8883,1,0,0,13321,4440,8881,4440,0,1,4442,4020152,4.020152
4840,300,40,12000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,17391,0.017391
4840,300,340,102000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,148801,0.148801
4840,300,640,192000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,275211,0.275211
4840,300,940,282000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,461854,0.461854
4840,300,1240,372000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,657188,0.657188
4840,300,1540,462000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,933218,0.933218
4840,300,1840,552000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1012347,1.012347
4840,300,2140,642000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1360258,1.360258
4840,300,2440,732000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1361422,1.361422
4840,300,2740,822000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1680695,1.680695
4840,300,3040,912000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1668932,1.668932
4840,300,3340,1002000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,2066103,2.066103
4840,300,3640,1092000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,1791712,1.791712
4840,300,3940,1182000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,2472387,2.472387
4840,300,4240,1272000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,2387982,2.387982
4840,300,4540,1362000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,2857423,2.857423
4840,300,4840,1452000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,2696588,2.696588
4840,300,5140,1542000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,3256832,3.256832
4840,300,5440,1632000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,3004869,3.004869
4840,300,5740,1722000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,3607554,3.607554
4840,300,6040,1812000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,3375287,3.375287
4840,300,6340,1902000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,4033270,4.03327
4840,300,6640,1992000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,3734054,3.734054
4840,300,6940,2082000,2,38726,9683,1,0,0,14521,4840,9681,4840,0,1,4842,4443030,4.44303
5240,300,40,12000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,18838,0.018838
5240,300,340,102000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,162481,0.162481
5240,300,640,192000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,297373,0.297373
5240,300,940,282000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,545717,0.545717
5240,300,1240,372000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,704124,0.704124
5240,300,1540,462000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1019073,1.019073
5240,300,1840,552000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1099456,1.099456
5240,300,2140,642000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1474986,1.474986
5240,300,2440,732000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1471073,1.471073
5240,300,2740,822000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1814305,1.814305
5240,300,3040,912000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1810167,1.810167
5240,300,3340,1002000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,2231318,2.231318
5240,300,3640,1092000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,1965731,1.965731
5240,300,3940,1182000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,2721938,2.721938
5240,300,4240,1272000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,2592894,2.592894
5240,300,4540,1362000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,3085527,3.085527
5240,300,4840,1452000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,2923177,2.923177
5240,300,5140,1542000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,3536594,3.536594
5240,300,5440,1632000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,3251052,3.251052
5240,300,5740,1722000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,3911439,3.911439
5240,300,6040,1812000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,3653854,3.653854
5240,300,6340,1902000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,4367561,4.367561
5240,300,6640,1992000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,4046268,4.046268
5240,300,6940,2082000,2,41926,10483,1,0,0,15721,5240,10481,5240,0,1,5242,4753598,4.753598
5640,300,40,12000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,20266,0.020266
5640,300,340,102000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,173370,0.17337
5640,300,640,192000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,321036,0.321036
5640,300,940,282000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,615597,0.615597
5640,300,1240,372000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,772455,0.772455
5640,300,1540,462000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1111571,1.111571
5640,300,1840,552000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1214886,1.214886
5640,300,2140,642000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1586102,1.586102
5640,300,2440,732000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1580289,1.580289
5640,300,2740,822000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1953414,1.953414
5640,300,3040,912000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,1936217,1.936217
5640,300,3340,1002000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,2399950,2.39995
5640,300,3640,1092000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,2138850,2.13885
5640,300,3940,1182000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,2894995,2.894995
5640,300,4240,1272000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,2809092,2.809092
5640,300,4540,1362000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,3412134,3.412134
5640,300,4840,1452000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,3156411,3.156411
5640,300,5140,1542000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,3813183,3.813183
5640,300,5440,1632000,2,45126,11283,1,0,0,16921,5640,11281,5640,0,1,5642,3514448,3.514448
