Kernel, Architechture, Vendor, No of CPUs, Cycle(MHz), L1(KB), L2(KB), L3(KB), RAM(GB), Available Threads, Num Iterations, varDecl, refExpr, intLiteral, floatLiteral, add_int, add_float, sub_int, sub_float, mul_int, mul_float, div_int, div_float, rem_int, rem_float, shl_int, shl_float, shr_int, shr_float, assign_int, assign_float, mulAssign_int, mulAssign_float, divAssign_int, divAssign_float, remAssign_int, remAssign_float, addAssign_int, addAssign_float, subAssign_int, subAssign_float, shlAssign_int, shlAssign_float, shrAssign_int, shrAssign_float, postInc_int, postInc_float, postDec_int, postDec_float, preInc_int, preInc_float, preDec_int, preDec_float,Execution Time
kernel_1100_1100_801_5_9_92,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7160840,12102,1100,0,882999,0,0,0,6603,0,0,0,0,0,0,0,0,4400,889602,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.641
kernel_1100_1100_801_5_9_93,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12462134,14302,1100,882999,882999,0,0,0,6603,0,0,0,0,0,0,0,0,888499,889602,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,8.250
kernel_1100_1100_801_5_9_94,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7203758,14302,1100,0,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,12103,889602,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.653
kernel_1100_1100_801_5_9_95,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12505052,16502,1100,882999,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,896202,889602,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,8.264
kernel_1100_1100_801_5_9_96,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1816628,7702,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,2.865
kernel_1100_1100_801_5_9_97,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7117922,9902,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,886299,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,5.475
kernel_1100_1100_801_5_9_98,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1859546,9902,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,9903,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,2.878
kernel_1100_1100_801_5_9_99,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7160840,12102,1100,882999,0,0,0,6603,0,0,0,0,0,0,0,0,0,894002,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.492
kernel_1100_1100_801_5_9_100,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1863956,9902,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,2.888
kernel_1100_1100_801_5_9_101,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7165250,12102,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,887399,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.504
kernel_1100_1100_801_5_9_102,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1906874,12102,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,11003,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,2.902
kernel_1100_1100_801_5_9_103,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7208168,14302,1100,882999,0,0,0,6603,0,0,0,0,0,0,0,0,0,895102,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.515
kernel_1100_1100_801_5_9_104,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7117922,9902,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,3300,882999,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,5.627
kernel_1100_1100_801_5_9_105,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12419216,12102,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,887399,882999,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,8.238
kernel_1100_1100_801_5_9_106,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7160840,12102,1100,0,882999,0,0,6603,0,0,0,0,0,0,0,0,0,11003,882999,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.644
kernel_1100_1100_801_5_9_107,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12462134,14302,1100,882999,882999,0,0,6603,0,0,0,0,0,0,0,0,0,895102,882999,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,8.252
kernel_1100_1100_801_5_9_108,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7165250,12102,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,4400,882999,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.655
kernel_1100_1100_801_5_9_109,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12466544,14302,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,888499,882999,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,8.282
kernel_1100_1100_801_5_9_110,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7208168,14302,1100,0,882999,0,0,6603,0,0,0,0,0,0,0,0,0,12103,882999,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.668
kernel_1100_1100_801_5_9_111,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12509462,16502,1100,882999,882999,0,0,6603,0,0,0,0,0,0,0,0,0,896202,882999,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,8.278
kernel_1100_1100_801_5_9_112,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1859546,9902,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,3300,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,2.878
kernel_1100_1100_801_5_9_113,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7160840,12102,1100,882999,0,0,0,0,6603,0,0,0,0,0,0,0,0,887399,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.488
kernel_1100_1100_801_5_9_114,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1902464,12102,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,11003,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,2.895
kernel_1100_1100_801_5_9_115,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7203758,14302,1100,882999,0,0,0,6603,6603,0,0,0,0,0,0,0,0,895102,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.499
kernel_1100_1100_801_5_9_116,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1906874,12102,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,4400,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,2.905
kernel_1100_1100_801_5_9_117,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7208168,14302,1100,882999,0,0,0,0,6603,0,0,0,0,0,0,0,0,888499,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.513
kernel_1100_1100_801_5_9_118,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1949792,14302,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,12103,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,2.915
kernel_1100_1100_801_5_9_119,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7251086,16502,1100,882999,0,0,0,6603,6603,0,0,0,0,0,0,0,0,896202,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,5.527
kernel_1100_1100_801_5_9_120,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7160840,12102,1100,0,882999,0,0,0,6603,0,0,0,0,0,0,0,0,4400,889602,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,5.638
kernel_1100_1100_801_5_9_121,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12462134,14302,1100,882999,882999,0,0,0,6603,0,0,0,0,0,0,0,0,888499,889602,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,8.262
kernel_1100_1100_801_5_9_122,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7203758,14302,1100,0,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,12103,889602,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.658
kernel_1100_1100_801_5_9_123,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12505052,16502,1100,882999,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,896202,889602,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,8.268
kernel_1100_1100_801_5_9_124,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7208168,14302,1100,0,882999,0,0,0,6603,0,0,0,0,0,0,0,0,5500,889602,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,5.670
kernel_1100_1100_801_5_9_125,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12509462,16502,1100,882999,882999,0,0,0,6603,0,0,0,0,0,0,0,0,889599,889602,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,8.275
kernel_1100_1100_801_5_9_126,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7251086,16502,1100,0,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,13203,889602,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,5.681
kernel_1100_1100_801_5_9_127,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12552380,18702,1100,882999,882999,0,0,6603,6603,0,0,0,0,0,0,0,0,897302,889602,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,890700,0,0,0,0,0,0,0,8.290
kernel_1100_1100_801_655_626_0,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,2,3302,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.233
kernel_1100_1100_801_655_626_1,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5301296,5502,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,884099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.842
kernel_1100_1100_801_655_626_2,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4336820,5502,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,723353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.467
kernel_1100_1100_801_655_626_3,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1607452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.066
kernel_1100_1100_801_655_626_4,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,2764598,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.537
kernel_1100_1100_801_655_626_5,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8065892,7702,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,885199,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.144
kernel_1100_1100_801_655_626_6,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7101416,7702,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,724453,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.756
kernel_1100_1100_801_655_626_7,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.362
kernel_1100_1100_801_655_626_8,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5301296,5502,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.999
kernel_1100_1100_801_655_626_9,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10602590,7702,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,885199,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.605
kernel_1100_1100_801_655_626_10,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,724453,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.232
kernel_1100_1100_801_655_626_11,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14939408,9902,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.842
kernel_1100_1100_801_655_626_12,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8065892,7702,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,2200,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.291
kernel_1100_1100_801_655_626_13,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13367186,9902,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,886299,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.896
kernel_1100_1100_801_655_626_14,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,725553,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.527
kernel_1100_1100_801_655_626_15,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,17704004,12102,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,10.133
kernel_1100_1100_801_655_626_16,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4336820,5502,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,1100,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.383
kernel_1100_1100_801_655_626_17,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,885199,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.995
kernel_1100_1100_801_655_626_18,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8673638,7702,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,724453,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.613
kernel_1100_1100_801_655_626_19,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13974932,9902,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1608552,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.225
kernel_1100_1100_801_655_626_20,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7101416,7702,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,2200,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.676
kernel_1100_1100_801_655_626_21,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,886299,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.287
kernel_1100_1100_801_655_626_22,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11438234,9902,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,725553,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,6.902
kernel_1100_1100_801_655_626_23,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16739528,12102,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1609652,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.513
kernel_1100_1100_801_655_626_24,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,2200,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.162
kernel_1100_1100_801_655_626_25,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14939408,9902,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,886299,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.762
kernel_1100_1100_801_655_626_26,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13974932,9902,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,725553,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.378
kernel_1100_1100_801_655_626_27,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19276226,12102,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1609652,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.994
kernel_1100_1100_801_655_626_28,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,3300,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.439
kernel_1100_1100_801_655_626_29,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,17704004,12102,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,887399,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,10.051
kernel_1100_1100_801_655_626_30,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16739528,12102,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.671
kernel_1100_1100_801_655_626_31,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,22040822,14302,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,12.283
kernel_1100_1100_801_655_626_32,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,2764598,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.536
kernel_1100_1100_801_655_626_33,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8065892,7702,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,885199,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.142
kernel_1100_1100_801_655_626_34,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7101416,7702,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,724453,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.764
kernel_1100_1100_801_655_626_35,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.368
kernel_1100_1100_801_655_626_36,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5529194,7702,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.823
kernel_1100_1100_801_655_626_37,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10830488,9902,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,886299,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.429
kernel_1100_1100_801_655_626_38,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9866012,9902,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,725553,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.059
kernel_1100_1100_801_655_626_39,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15167306,12102,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.655
kernel_1100_1100_801_655_626_40,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8065892,7702,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,2200,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.312
kernel_1100_1100_801_655_626_41,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13367186,9902,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,886299,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.910
kernel_1100_1100_801_655_626_42,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,725553,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.529
kernel_1100_1100_801_655_626_43,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,17704004,12102,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,10.141
kernel_1100_1100_801_655_626_44,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10830488,9902,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,3300,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.589
kernel_1100_1100_801_655_626_45,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16131782,12102,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,887399,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,10.203
kernel_1100_1100_801_655_626_46,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15167306,12102,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,726653,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.818
kernel_1100_1100_801_655_626_47,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,20468600,14302,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1610752,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,12.431
kernel_1100_1100_801_655_626_48,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7101416,7702,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,2200,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.677
kernel_1100_1100_801_655_626_49,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,886299,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.293
kernel_1100_1100_801_655_626_50,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11438234,9902,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,725553,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,6.919
kernel_1100_1100_801_655_626_51,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16739528,12102,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1609652,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.527
kernel_1100_1100_801_655_626_52,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9866012,9902,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,3300,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,6.979
kernel_1100_1100_801_655_626_53,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15167306,12102,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,887399,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.584
kernel_1100_1100_801_655_626_54,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14202830,12102,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.229
kernel_1100_1100_801_655_626_55,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19504124,14302,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,11.816
